2179;Nov;28;T;16.5S;104.6W;110;03m12s
2180;May;24;A;32.6S;32.9W;359;06m59s
2180;Nov;17;T;30.1N;26.5E;238;04m03s
2181;Apr;14;P;71.5N;60.8E;;
2181;May;13;Pb;69.4S;16.9W;;
2181;Oct;8;P;71.9S;145.8W;;
2181;Nov;7;P;70.0N;170.9W;;
2182;Apr;3;H;36.9N;51.0E;44;00m58s
2182;Sep;27;A;33.5S;146.7W;205;05m05s
2183;Mar;23;T;8.9S;145.2W;181;04m54s
2183;Sep;16;A;12.8N;141.9W;233;07m53s
2184;Mar;12;T;59.4S;0.2W;283;02m43s
2184;Sep;4;A;67.1N;123.3W;393;03m12s
2185;Jan;31;P;69.9N;62.4W;;
2185;Jul;26;Ts;67.9S;178.5W;-;02m27s
2186;Jan;20;A;12.8N;80.3W;350;10m53s
2186;Jul;16;T;7.4N;46.5W;267;07m29s
2187;Jan;9;A;30.0S;62.1W;296;09m51s
2187;Jul;6;T;53.6N;63.8E;211;04m06s
2187;Dec;29;A;77.7S;111.2W;274;03m07s
2188;May;26;P;63.8S;94.6E;;
2188;Jun;24;P;66.4N;68.0E;;
2188;Nov;18;P;63.2N;45.5W;;
2188;Dec;18;P;65.7S;56.6W;;
2189;May;15;A;22.6S;43.3E;309;07m31s
2189;Nov;8;T;16.5N;41.6E;192;04m10s
2190;May;4;A;19.4N;15.4E;154;04m45s
2190;Oct;29;H;19.6S;173.2E;40;01m04s
2191;Apr;23;A;57.0N;119.2W;4;00m03s
2191;Oct;18;A;58.7S;5.2E;365;03m39s
2192;Mar;13;P;61.1S;46.8W;;
2192;Apr;12;P;61.5N;25.4W;;
2192;Sep;6;P;61.2N;25.8E;;
2193;Mar;3;T;30.9S;4.4W;137;02m53s
2193;Aug;26;A;37.4N;102.9W;80;01m45s
2194;Feb;21;A;1.9N;153.5E;58;01m38s
2194;Aug;16;T;0.2S;79.6E;139;03m44s
2195;Feb;10;An;55.2N;41.6E;-;06m52s
2195;Jul;7;Pe;64.6N;98.5E;;
2195;Aug;5;Ts;56.1S;166.4E;-;04m03s
2195;Dec;31;P;65.1S;171.4E;;
2196;Jun;26;T;76.3N;97.0E;208;02m12s
2196;Dec;19;A;63.1S;48.6W;111;01m53s
2197;Jun;15;A;26.8N;87.6W;48;01m32s
2197;Dec;9;T;18.5S;126.0E;111;03m13s
2198;Jun;4;A;24.2S;135.7W;299;07m13s
2198;Nov;28;T;26.9N;106.0W;221;03m58s
2199;Apr;25;P;70.8N;61.7W;;
2199;May;24;P;68.5S;130.1W;;
2199;Oct;19;P;71.4S;82.9E;;
2199;Nov;18;P;69.1N;51.4E;;
2200;Apr;14;T;43.8N;68.3W;69;01m23s
2200;Oct;9;A;41.1S;101.3E;241;05m25s
2201;Apr;4;T;2.7S;90.2E;194;05m20s
2201;Sep;28;A;5.2N;111.4E;240;08m21s
2202;Mar;24;T;52.9S;131.9W;271;03m03s
2202;Sep;17;A;57.1N;114.2E;281;03m24s
2203;Feb;12;P;70.8N;160.4E;;
2203;Aug;8;P;70.1S;57.0E;;
2203;Sep;6;Pb;71.8N;69.4E;;
2204;Feb;2;A;16.0N;157.8E;353;10m38s
2204;Jul;27;T;1.0N;160.1W;269;07m22s
2205;Jan;21;A;27.5S;178.6E;289;09m42s
2205;Jul;17;T;47.2N;43.0W;193;04m10s
2206;Jan;10;A;75.9S;140.5E;252;02m57s
2206;Jun;7;Pe;64.7S;17.3W;;
2206;Jul;7;P;67.4N;46.3W;;
2206;Dec;1;P;64.1N;175.7E;;
2206;Dec;30;P;66.8S;162.3E;;
2207;May;27;A;27.5S;57.0W;347;07m25s
2207;Nov;20;T;15.8N;87.8W;180;03m56s
2208;May;15;A;18.7N;87.0W;136;04m19s
2208;Nov;9;H;21.8S;51.4E;20;00m34s
2209;May;5;H;57.7N;134.4E;34;00m28s
2209;Oct;29;A;60.7S;106.3W;358;04m02s
2210;Mar;26;P;61.1S;179.2E;;
2210;Apr;24;P;61.9N;153.4W;;
2210;Sep;18;P;61.0N;86.2W;;
2211;Mar;15;T;27.8S;130.6W;140;02m57s
2211;Sep;8;A;36.9N;152.5E;83;01m43s
2212;Mar;4;A;4.9N;30.1E;60;01m40s
2212;Aug;27;T;0.1S;31.7W;142;03m45s
2213;Feb;21;A;53.4N;78.6W;1080;06m44s
2213;Aug;17;T;46.0S;60.3E;525;04m35s
2214;Jan;11;P;64.1S;39.7E;;
2214;Jul;8;T;78.1N;28.3E;230;01m46s
2215;Jan;1;A;62.3S;168.0W;101;01m41s
2215;Jun;28;A;31.4N;172.0E;58;01m44s
2215;Dec;21;T;19.5S;4.1W;114;03m14s
2216;Jun;16;A;16.7S;124.6E;260;07m20s
2216;Dec;10;T;24.8N;120.2E;208;03m51s
2217;May;6;P;70.0N;178.5E;;
2217;Jun;5;P;67.5S;118.9E;;
2217;Oct;31;P;70.7S;49.8W;;
2217;Nov;29;P;68.1N;87.3W;;
2218;Apr;25;T;51.1N;174.3E;96;01m43s
2218;Oct;20;A;48.4S;12.1W;280;05m41s
2219;Apr;15;T;3.7N;32.8W;207;05m45s
2219;Oct;9;A;2.0S;3.0E;248;08m46s
2220;Apr;4;T;46.2S;99.0E;260;03m25s
2220;Sep;27;A;48.0N;2.8W;232;03m36s
2221;Feb;23;P;71.5N;24.2E;;
2221;Aug;18;P;70.9S;67.8W;;
2221;Sep;16;P;72.1N;58.1W;;
2222;Feb;12;A;20.0N;36.7E;355;10m14s
2222;Aug;8;T;6.0S;84.9E;270;07m06s
2223;Feb;1;A;24.1S;59.2E;279;09m26s
2223;Jul;28;T;40.2N;151.7W;176;04m09s
2224;Jan;21;A;72.4S;25.2E;227;02m46s
2224;Jul;17;P;68.4N;160.6W;;
2224;Dec;11;P;65.0N;35.2E;;
2225;Jan;9;P;67.8S;20.4E;;
2225;Jun;6;A;34.6S;156.5W;425;07m10s
2225;Dec;1;T;15.4N;141.4E;169;03m43s
2226;May;27;A;16.8N;171.5E;119;03m55s
2226;Nov;20;Hm;23.7S;71.7W;2;00m03s
2227;May;16;T;57.7N;30.8E;63;00m59s
2227;Nov;9;A;63.3S;140.7E;364;04m24s
2228;Apr;5;P;61.3S;47.3E;;
2228;May;4;P;62.4N;80.4E;;
2228;Sep;29;P;61.1N;159.6E;;
2228;Oct;29;Pb;61.9S;57.7E;;
2229;Mar;26;T;25.5S;105.5E;144;03m02s
2229;Sep;18;A;36.2N;44.8E;89;01m44s
2230;Mar;15;A;7.9N;91.3W;61;01m40s
2230;Sep;7;T;0.7S;144.5W;143;03m44s
2231;Mar;4;A;52.4N;163.0E;838;06m32s
2231;Aug;28;T;41.4S;52.2W;402;04m43s
2232;Jan;23;P;63.3S;91.9W;;
2232;Jul;18;T;72.4N;33.4W;348;01m14s
2233;Jan;11;A;60.0S;70.4E;88;01m28s
2233;Jul;8;A;35.1N;73.1E;70;01m59s
2233;Dec;31;T;19.5S;134.7W;117;03m18s
2234;Jun;27;A;10.3S;26.1E;235;07m18s
2234;Dec;21;T;23.5N;14.1W;197;03m42s
2235;May;17;Pe;69.1N;60.3E;;
2235;Jun;16;P;66.5S;8.8E;;
2235;Nov;11;P;69.9S;176.6E;;
2235;Dec;11;P;67.1N;133.6E;;
2236;May;6;T;58.7N;58.9E;126;01m59s
2236;Oct;30;A;55.2S;126.4W;321;05m54s
2237;Apr;25;T;10.1N;153.7W;219;06m05s
2237;Oct;19;A;8.6S;107.6W;256;09m07s
2238;Apr;15;T;39.3S;27.3W;250;03m49s
2238;Oct;8;A;40.1N;119.7W;206;03m47s
2239;Mar;6;P;72.0N;110.6W;;
2239;Aug;29;P;71.5S;165.5E;;
2239;Sep;28;P;72.1N;172.0E;;
2240;Feb;23;A;24.7N;83.0W;356;09m41s
2240;Aug;18;T;13.3S;31.3W;270;06m40s
2241;Feb;11;A;19.9S;60.0W;267;09m04s
2241;Aug;8;T;32.9N;98.0E;159;04m02s
2242;Jan;31;A;67.9S;95.8W;197;02m31s
2242;Jul;28;P;69.3N;84.8E;;
2242;Dec;22;P;66.0N;106.9W;;
2243;Jan;21;P;68.9S;122.5W;;
2243;Jun;18;A;45.6S;104.7E;652;06m41s
2243;Dec;12;T;15.5N;9.0E;157;03m30s
2244;Jun;6;Am;13.8N;70.7E;105;03m31s
2244;Dec;1;A;25.1S;164.0E;16;00m27s
2245;May;26;T;56.7N;71.4W;86;01m30s
2245;Nov;20;A;66.3S;27.1E;374;04m45s
2246;Apr;16;P;61.6S;83.2W;;
2246;May;16;P;63.1N;44.9W;;
2246;Oct;10;P;61.3N;43.4E;;
2246;Nov;9;P;62.5S;63.8W;;
2247;Apr;6;T;23.8S;16.9W;149;03m07s
2247;Sep;29;A;35.6N;65.9W;96;01m47s
2248;Mar;26;A;10.6N;150.1E;61;01m41s
2248;Sep;18;T;2.0S;100.6E;143;03m42s
2249;Mar;15;A;52.0N;48.4E;666;06m18s
2249;Sep;7;T;39.4S;167.4W;343;04m42s
2250;Feb;2;P;62.5S;137.6E;;
2250;Jul;30;P;62.9N;124.7W;;
2250;Aug;28;Pb;61.7S;96.6W;;
2251;Jan;22;A;56.9S;53.2W;72;01m12s
2251;Jul;19;A;38.0N;24.2W;85;02m16s
2252;Jan;12;T;18.5S;94.0E;123;03m23s
2252;Jul;7;A;4.9S;70.6W;218;07m10s
2252;Dec;31;T;23.1N;149.1W;189;03m34s
2253;Jun;26;P;65.5S;100.1W;;
2253;Nov;21;P;68.9S;41.9E;;
2253;Dec;21;P;66.1N;6.0W;;
2254;May;17;T;66.7N;54.1W;160;02m09s
2254;Nov;11;A;61.4S;119.3E;363;06m05s
2255;May;7;T;16.4N;87.2E;230;06m22s
2255;Oct;31;A;14.5S;140.2E;264;09m24s
2256;Apr;25;T;32.3S;150.9W;240;04m14s
2256;Oct;19;A;33.1N;122.3E;190;03m59s
2257;Mar;16;P;72.2N;116.2E;;
2257;Apr;15;Pb;71.3S;60.1E;;
2257;Sep;9;P;71.9S;36.6E;;
2257;Oct;8;P;71.9N;40.0E;;
2258;Mar;6;A;30.2N;158.8E;359;09m04s
2258;Aug;29;T;20.9S;149.2W;269;06m09s
2259;Feb;23;A;15.0S;178.8W;253;08m36s
2259;Aug;19;T;25.3N;13.6W;141;03m49s
2260;Feb;12;A;62.7S;140.2E;165;02m15s
2260;Aug;7;P;70.2N;30.7W;;
2261;Jan;2;P;67.1N;110.2E;;
2261;Jan;31;P;69.9S;94.8E;;
2261;Jun;28;P;66.6S;6.0E;;
2261;Dec;22;T;16.1N;124.2W;147;03m17s
2262;Jun;17;A;9.8N;30.2W;92;03m08s
2262;Dec;12;A;25.8S;39.0E;32;00m56s
2263;Jun;6;T;54.4N;173.1W;105;02m01s
2263;Dec;1;A;69.2S;85.8W;388;05m06s
2264;Apr;27;P;62.1S;148.5E;;
2264;May;26;P;63.9N;168.5W;;
2264;Oct;20;P;61.6N;75.7W;;
2264;Nov;19;P;63.2S;172.0E;;
2265;Apr;16;T;23.1S;136.8W;154;03m11s
2265;Oct;10;A;35.1N;179.8W;105;01m51s
2266;Apr;6;Am;12.9N;34.0E;61;01m42s
2266;Sep;29;T;3.7S;16.4W;142;03m40s
2267;Mar;26;A;52.3N;63.7W;549;06m03s
2267;Sep;19;T;38.8S;75.9E;304;04m34s
2268;Feb;13;P;61.9S;7.5E;;
2268;Aug;9;P;62.2N;118.0E;;
2268;Sep;7;P;61.4S;140.6E;;
2269;Feb;2;A;53.2S;178.2W;54;00m54s
2269;Jul;29;A;39.9N;121.3W;104;02m35s
2270;Jan;22;T;16.7S;37.3W;130;03m29s
2270;Jul;18;A;0.7S;166.9W;208;06m57s
2271;Jan;12;T;23.3N;76.0E;182;03m25s
2271;Jul;8;P;64.5S;151.1E;;
2271;Dec;3;P;67.8S;93.4W;;
2272;Jan;1;P;65.1N;145.4W;;
2272;May;27;T;75.0N;163.2W;202;02m14s
2272;Nov;21;A;66.8S;5.9E;402;06m15s
2273;May;17;Tm;22.5N;29.7W;240;06m31s
2273;Nov;10;A;19.6S;26.3E;272;09m34s
2274;May;7;T;25.5S;88.2E;230;04m37s
2274;Oct;30;A;27.0N;2.4E;179;04m08s
2275;Mar;28;P;72.2N;14.4W;;
2275;Apr;26;P;70.7S;67.0W;;
2275;Sep;20;P;72.0S;94.3W;;
2275;Oct;19;P;71.4N;93.9W;;
2276;Mar;16;A;36.4N;42.3E;362;08m23s
2276;Sep;9;T;28.5S;91.2E;266;05m33s
2277;Mar;5;A;9.5S;63.6E;236;08m04s
2277;Aug;29;T;17.8N;126.7W;123;03m28s
2278;Feb;22;A;57.1S;14.8E;131;01m54s
2278;Aug;19;A;75.8N;155.8E;367;01m53s
2279;Jan;13;P;68.2N;33.7W;;
2279;Feb;12;P;70.7S;48.3W;;
2279;Jul;9;P;67.7S;100.7W;;
2280;Jan;3;T;17.2N;101.9E;138;03m04s
2280;Jun;27;A;4.6N;131.2W;81;02m45s
2280;Dec;22;A;25.8S;86.8W;46;01m23s
2281;Jun;17;T;50.8N;84.2E;121;02m32s
2281;Dec;11;A;71.4S;163.7E;400;05m26s
2282;May;8;P;62.7S;21.3E;;
2282;Jun;6;P;64.8N;68.0E;;
2282;Nov;1;Pe;62.1N;163.0E;;
2282;Nov;30;P;64.1S;46.1E;;
2283;Apr;28;T;23.6S;105.0E;160;03m13s
2283;Oct;21;A;34.9N;63.2E;116;01m56s
2284;Apr;16;A;14.6N;79.2W;61;01m45s
2284;Oct;9;T;5.7S;135.8W;140;03m39s
2285;Apr;5;A;52.9N;171.4W;459;05m50s
2285;Sep;29;T;39.6S;42.9W;275;04m24s
2286;Feb;24;P;61.5S;121.0W;;
2286;Mar;25;Pb;61.0N;141.1E;;
2286;Aug;20;P;61.7N;0.2E;;
2286;Sep;19;P;61.2S;16.5E;;
2287;Feb;13;A;49.4S;56.3E;34;00m35s
2287;Aug;10;A;41.0N;141.8E;127;02m56s
2288;Feb;2;T;14.2S;168.4W;138;03m39s
2288;Jul;29;A;2.5N;97.4E;203;06m46s
2289;Jan;22;T;24.3N;58.9W;178;03m18s
2289;Jul;18;P;63.6S;42.3E;;
2289;Dec;13;P;66.8S;130.8E;;
2290;Jan;12;P;64.1N;75.4E;;
2290;Jun;8;T;83.8N;100.9E;265;02m14s
2290;Dec;2;A;70.9S;104.7W;439;06m23s
2291;May;28;T;28.3N;144.5W;249;06m34s
2291;Nov;21;A;23.7S;88.9W;278;09m41s
2292;May;17;T;18.8S;30.3W;220;04m57s
2292;Nov;9;A;22.0N;119.1W;171;04m14s
2293;Apr;7;P;71.8N;142.5W;;
2293;May;7;P;69.9S;168.5E;;
2293;Sep;30;P;72.0S;132.7E;;
2293;Oct;30;P;70.7N;130.3E;;
2294;Mar;27;A;43.2N;72.6W;370;07m42s
2294;Sep;20;T;36.2S;29.9W;263;04m56s
2295;Mar;16;A;3.6S;53.0W;219;07m29s
2295;Sep;10;Tm;10.3N;118.9E;104;03m01s
2296;Mar;4;A;51.1S;110.3W;95;01m31s
2296;Aug;29;A;66.6N;15.0E;245;02m20s
2297;Jan;23;P;69.2N;177.8W;;
2297;Feb;22;P;71.4S;169.4E;;
2297;Jul;20;P;68.7S;151.6E;;
2298;Jan;13;T;19.0N;31.9W;131;02m52s
2298;Jul;9;A;1.4S;126.5E;73;02m23s
2299;Jan;3;A;24.9S;146.9E;58;01m47s
2299;Jun;28;T;46.0N;19.5W;133;03m03s
2299;Dec;23;A;72.5S;54.8E;413;05m45s
2300;May;19;P;63.4S;104.1W;;
2300;Jun;18;P;65.7N;54.5W;;
2300;Dec;12;P;65.0S;81.9W;;
2301;May;9;T;25.5S;11.0W;168;03m10s
2301;Nov;1;A;34.8N;57.2W;126;02m01s
2302;Apr;29;A;15.6N;170.0E;62;01m49s
2302;Oct;22;T;7.8S;102.9E;139;03m38s
2303;Apr;18;A;53.8N;83.7E;393;05m38s
2303;Oct;11;T;41.1S;163.2W;252;04m12s
2304;Mar;7;P;61.2S;111.8E;;
2304;Apr;6;P;61.2N;22.1E;;
2304;Sep;1;P;61.4N;118.2W;;
2304;Sep;30;P;61.2S;109.0W;;
2305;Feb;24;A;45.7S;69.3W;13;00m13s
2305;Aug;21;A;41.5N;43.7E;155;03m21s
2306;Feb;14;T;11.3S;61.0E;147;03m49s
2306;Aug;10;A;4.6N;1.0E;202;06m37s
2307;Feb;4;T;25.7N;166.9E;176;03m12s
2307;Jul;30;A;50.0S;48.7W;501;03m37s
2307;Dec;25;P;65.7S;5.1W;;
2308;Jan;24;P;63.3N;63.0W;;
2308;Jun;19;T;84.1N;120.6E;401;02m08s
2308;Dec;14;A;73.4S;148.6E;470;06m31s
2309;Jun;9;T;33.6N;102.7E;257;06m30s
2309;Dec;3;A;26.9S;154.6E;282;09m40s
2310;May;29;T;12.5S;146.5W;210;05m10s
2310;Nov;22;A;17.9N;117.8E;164;04m16s
2311;Apr;19;P;71.3N;92.3E;;
2311;May;19;P;69.0S;46.9E;;
2311;Oct;13;P;71.6S;2.1W;;
2311;Nov;11;P;69.9N;7.1W;;
2312;Apr;7;A;50.8N;174.7E;385;07m00s
2312;Oct;1;T;43.8S;152.9W;258;04m20s
2313;Mar;27;A;2.6N;167.9W;200;06m50s
2313;Sep;21;T;3.0N;3.0E;85;02m30s
2314;Mar;17;A;44.9S;125.1E;60;01m03s
2314;Sep;10;A;56.8N;103.3W;220;02m54s
2315;Feb;5;P;70.1N;37.6E;;
2315;Mar;6;P;71.9S;27.6E;;
2315;Aug;1;P;69.6S;43.3E;;
2316;Jan;25;T;21.4N;166.0W;126;02m42s
2316;Jul;20;A;8.1S;23.1E;67;02m03s
2317;Jan;14;A;23.2S;20.5E;69;02m08s
2317;Jul;9;T;40.4N;125.3W;143;03m32s
2318;Jan;3;A;71.9S;53.7W;422;06m02s
2318;May;31;Pe;64.2S;131.2E;;
2318;Jun;29;P;66.7N;177.3W;;
2318;Dec;23;P;66.1S;148.9E;;
2319;May;20;T;29.0S;125.8W;178;03m02s
2319;Nov;13;A;35.0N;179.6E;136;02m04s
2320;May;9;A;15.6N;62.1E;64;01m56s
2320;Nov;1;Tm;9.8S;20.8W;136;03m38s
2321;Apr;28;A;54.5N;17.0W;341;05m30s
2321;Oct;22;T;43.3S;74.8E;233;04m00s
2322;Mar;18;P;61.1S;13.5W;;
2322;Apr;17;P;61.5N;94.9W;;
2322;Sep;12;P;61.1N;122.2E;;
2322;Oct;11;P;61.4S;123.6E;;
2323;Mar;8;H;42.4S;166.1E;11;00m11s
2323;Sep;1;A;41.7N;55.3W;191;03m48s
2324;Feb;25;Tm;8.1S;68.6W;158;04m02s
2324;Aug;20;A;5.7N;96.0W;205;06m33s
2325;Feb;14;T;27.5N;33.9E;175;03m08s
2325;Aug;9;A;40.3S;146.1W;256;03m24s
2326;Jan;5;P;64.7S;141.2W;;
2326;Feb;3;P;62.6N;159.3E;;
2326;Jun;30;P;65.2N;37.3E;;
2326;Dec;25;A;73.6S;43.3E;496;06m39s
2327;Jun;20;T;38.3N;8.3W;265;06m21s
2327;Dec;14;A;28.8S;37.0E;284;09m34s
2328;Jun;9;T;6.7S;99.5E;199;05m16s
2328;Dec;2;A;14.8N;6.9W;157;04m13s
2329;Apr;30;P;70.6N;30.1W;;
2329;May;29;P;68.1S;72.5W;;
2329;Oct;23;P;71.1S;138.5W;;
2329;Nov;21;P;68.9N;145.4W;;
2330;Apr;19;A;59.0N;62.9E;412;06m19s
2330;Oct;13;T;51.2S;82.5E;251;03m46s
2331;Apr;8;A;9.2N;79.0E;181;06m07s
2331;Oct;2;T;4.0S;114.2W;64;01m55s
2332;Mar;27;A;38.3S;2.0E;26;00m30s
2332;Sep;21;A;47.9N;142.3E;217;03m34s
2333;Feb;15;P;70.9N;106.2W;;
2333;Mar;17;P;72.1S;112.5W;;
2333;Aug;11;P;70.5S;66.9W;;
2333;Sep;10;Pb;72.0N;157.1W;;
2334;Feb;5;T;24.6N;60.8E;122;02m33s
2334;Jul;31;A;15.6S;81.8W;64;01m45s
2335;Jan;25;A;20.6S;105.9W;77;02m25s
2335;Jul;21;T;34.0N;127.4E;151;03m58s
2336;Jan;14;A;69.6S;164.9W;427;06m19s
2336;Jul;9;T;83.2N;49.4E;800;03m17s
2337;Jan;2;P;67.2S;18.0E;;
2337;May;31;T;34.6S;121.2E;195;02m46s
2337;Nov;23;A;35.5N;53.8E;142;02m05s
2338;May;20;A;14.5N;44.0W;67;02m07s
2338;Nov;12;T;11.7S;146.4W;134;03m38s
2339;May;9;A;54.7N;114.5W;300;05m24s
2339;Nov;2;T;45.8S;48.3W;215;03m47s
2340;Mar;29;P;61.2S;137.3W;;
2340;Apr;27;P;62.0N;149.8E;;
2340;Sep;22;P;61.1N;1.4E;;
2340;Oct;22;P;61.7S;5.3W;;
2341;Mar;18;H;39.8S;42.6E;36;00m36s
2341;Sep;12;A;41.7N;156.4W;234;04m19s
2342;Mar;8;T;4.9S;162.9E;169;04m16s
2342;Sep;1;A;6.1N;165.7E;209;06m34s
2343;Feb;25;T;29.6N;97.7W;175;03m06s
2343;Aug;21;A;35.1S;112.8E;186;03m09s
2344;Jan;16;P;63.8S;83.5E;;
2344;Feb;15;P;62.0N;23.3E;;
2344;Jul;11;P;64.3N;82.3W;;
2344;Aug;9;Pb;62.3S;52.2W;;
2345;Jan;4;A;71.9S;64.6W;517;06m45s
2345;Jun;30;T;42.1N;117.7W;272;06m07s
2345;Dec;24;Am;29.7S;81.1W;284;09m21s
2346;Jun;20;T;1.5S;12.7W;188;05m12s
2346;Dec;13;A;12.8N;133.1W;149;04m04s
2347;May;11;Pe;69.7N;149.1W;;
2347;Jun;10;P;67.1S;170.8E;;
2347;Nov;3;P;70.4S;83.4E;;
2347;Dec;3;P;67.9N;74.8E;;
2348;Apr;29;A;68.1N;48.8W;466;05m40s
2348;Oct;23;T;58.2S;43.6W;242;03m14s
2349;Apr;18;A;16.0N;32.1W;162;05m23s
2349;Oct;13;H;10.6S;127.2E;43;01m18s
2350;Apr;7;H;31.7S;119.7W;5;00m06s
2350;Oct;2;A;39.8N;28.7E;222;04m22s
2351;Feb;27;P;71.5N;110.1E;;
2351;Mar;28;P;72.1S;108.5E;;
2351;Aug;22;P;71.2S;178.6W;;
2351;Sep;21;P;72.2N;86.2E;;
2352;Feb;16;T;28.5N;71.8W;121;02m25s
2352;Aug;11;A;23.6S;171.2E;63;01m32s
2353;Feb;5;A;17.1S;128.0E;84;02m38s
2353;Jul;31;T;27.2N;17.8E;158;04m20s
2354;Jan;25;A;66.0S;80.6E;427;06m35s
2354;Jul;21;T;81.4N;171.7E;499;03m51s
2355;Jan;14;P;68.2S;113.4W;;
2355;Jun;11;T;43.3S;9.2E;233;02m18s
2355;Dec;4;A;36.0N;74.4W;145;02m02s
2356;May;30;A;12.2N;148.0W;72;02m21s
2356;Nov;23;T;13.2S;86.3E;133;03m40s
2357;May;20;A;53.9N;151.0E;269;05m24s
2357;Nov;12;T;48.4S;172.7W;200;03m35s
2358;Apr;9;Pe;61.4S;100.7E;;
2358;May;9;P;62.6N;36.2E;;
2358;Oct;4;P;61.1N;120.7W;;
2358;Nov;2;P;62.2S;136.1W;;
2359;Mar;29;T;37.9S;79.3W;64;01m02s
2359;Sep;23;A;41.9N;100.6E;291;04m53s
2360;Mar;18;T;1.8S;36.4E;181;04m33s
2360;Sep;11;Am;5.7N;65.6E;217;06m41s
2361;Mar;8;T;31.9N;132.7E;176;03m06s
2361;Aug;31;A;32.2S;9.7E;151;02m54s
2362;Jan;27;P;62.9S;51.1W;;
2362;Feb;25;P;61.6N;111.3W;;
2362;Jul;22;P;63.5N;157.9E;;
2362;Aug;20;P;61.8S;170.7W;;
2363;Jan;16;A;68.8S;177.6W;532;06m52s
2363;Jul;12;T;45.0N;134.5E;279;05m51s
2364;Jan;5;A;29.4S;159.7E;281;09m03s
2364;Jun;30;T;2.9N;123.3W;176;05m00s
2364;Dec;24;A;11.6N;99.8E;139;03m48s
2365;Jun;20;P;66.1S;55.7E;;
2365;Nov;14;P;69.5S;55.9W;;
2365;Dec;13;P;66.8N;65.6W;;
2366;May;10;A;77.9N;169.5W;583;05m03s
2366;Nov;3;T;64.8S;170.2W;231;02m46s
2367;Apr;29;Am;22.8N;141.2W;144;04m38s
2367;Oct;24;H;16.7S;7.3E;22;00m40s
2368;Apr;18;H;24.8S;120.8E;34;00m47s
2368;Oct;12;A;32.5N;85.8W;233;05m13s
2369;Mar;9;P;71.9N;32.2W;;
2369;Apr;7;P;71.8S;28.1W;;
2369;Sep;2;Pe;71.7S;67.4E;;
2369;Oct;1;P;72.1N;32.7W;;
2370;Feb;27;T;33.2N;157.0E;121;02m17s
2370;Aug;22;A;32.0S;62.0E;66;01m22s
2371;Feb;16;A;12.9S;2.7E;88;02m48s
2371;Aug;11;T;19.9N;93.0W;162;04m36s
2372;Feb;5;A;61.5S;36.9W;422;06m50s
2372;Jul;31;T;71.0N;45.5E;404;04m18s
2373;Jan;24;P;69.3S;114.5E;;
2373;Jun;21;Ts;62.7S;100.1W;-;01m24s
2373;Dec;15;A;36.7N;155.4E;141;01m56s
2374;Jun;11;A;8.8N;109.1E;79;02m39s
2374;Dec;4;T;14.1S;42.4W;132;03m42s
2375;May;31;A;52.0N;57.9E;243;05m26s
2375;Nov;24;T;50.7S;62.3E;186;03m23s
2376;May;19;P;63.3N;76.1W;;
2376;Oct;14;P;61.4N;115.4E;;
2376;Nov;12;P;62.8S;91.4E;;
2377;Apr;9;T;37.1S;160.2E;96;01m28s
2377;Oct;3;A;42.6N;4.7W;366;05m29s
2378;Mar;29;T;1.1N;88.6W;193;04m51s
2378;Sep;22;A;4.8N;36.6W;225;06m54s
2379;Mar;19;T;34.3N;5.6E;177;03m07s
2379;Sep;11;A;30.9S;95.4W;130;02m42s
2380;Feb;7;P;62.2S;175.7E;;
2380;Mar;7;P;61.3N;116.3E;;
2380;Aug;1;P;62.8N;37.7E;;
2380;Aug;31;P;61.4S;69.2E;;
2381;Jan;26;A;65.3S;66.8E;546;06m57s
2381;Jul;22;T;46.9N;26.9E;285;05m33s
2382;Jan;15;A;28.1S;40.1E;275;08m40s
2382;Jul;12;T;6.5N;127.5E;164;04m41s
2383;Jan;4;A;11.4N;28.1W;128;03m26s
2383;Jul;1;P;65.1S;57.5W;;
2383;Nov;25;P;68.6S;163.5E;;
2383;Dec;25;P;65.8N;153.2E;;
2384;May;21;A;80.8N;0.8W;1115;04m28s
2384;Nov;14;T;70.9S;63.5E;217;02m22s
2385;May;10;A;29.5N;111.9E;126;03m53s
2385;Nov;3;H;22.1S;113.5W;2;00m03s
2386;Apr;29;H2;18.1S;2.9E;60;01m30s
2386;Oct;24;A;26.1N;158.8E;246;06m09s
2387;Mar;20;P;72.1N;173.3W;;
2387;Apr;19;P;71.3S;162.7W;;
2387;Oct;13;P;71.8N;153.3W;;
2388;Mar;9;T;38.5N;27.0E;124;02m10s
2388;Sep;1;A;40.7S;50.1W;73;01m15s
2389;Feb;26;A;8.1S;121.3W;92;02m55s
2389;Aug;22;T;12.5N;153.9E;166;04m45s
2390;Feb;16;A;56.4S;155.6W;411;07m06s
2390;Aug;11;T;61.3N;72.5W;353;04m41s
2391;Feb;4;P;70.3S;17.6W;;
2391;Jul;3;P;67.1S;143.0E;;
2391;Aug;1;Pb;69.6N;167.9E;;
2391;Dec;26;A;37.6N;24.0E;131;01m46s
2392;Jun;21;A;4.1N;7.3E;90;03m02s
2392;Dec;14;T;14.5S;172.4W;133;03m46s
2393;Jun;10;A;48.8N;34.4W;224;05m34s
2393;Dec;4;T;52.6S;63.0W;174;03m13s
2394;May;30;P;64.1N;172.7E;;
2394;Oct;25;Pe;61.8N;10.3W;;
2394;Nov;24;P;63.6S;43.0W;;
